id,question_type,closest_source,corruption_type,patched_layer,patch_position,clean_answer_similarity,corrupted_baseline_similarity,similarity_recovery,entity_overlap_recovery,mechanism_overlap_recovery,clean_answer_logprob
0,cross_domain_mapping,,no_thinking,7,candidate,0.973,0.7283,0.2717,0.5047,0.5
0,cross_domain_mapping,,no_thinking,8,candidate,0.973,0.7034,0.2966,0.5047,0.5
0,cross_domain_mapping,,no_thinking,9,candidate,0.973,0.6824,0.3176,0.5047,0.5
0,cross_domain_mapping,,no_thinking,10,candidate,0.973,0.6586,0.3414,0.5047,0.5
0,cross_domain_mapping,,no_thinking,36,candidate,0.973,0.1926,0.8074,0.5047,0.5
0,cross_domain_mapping,,no_thinking,1,control,0.973,0.0248,0.9752,0.5047,0.5
0,cross_domain_mapping,,no_thinking,20,control,0.973,0.0447,0.9553,0.5047,0.5
0,cross_domain_mapping,,no_thinking,30,control,0.973,0.0358,0.9642,0.5047,0.5
0,cross_domain_mapping,,shuffled_thinking,7,candidate,0.97,0.7286,0.2714,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,8,candidate,0.97,0.7026,0.2974,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,9,candidate,0.97,0.6829,0.3171,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,10,candidate,0.97,0.659,0.341,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,36,candidate,0.97,0.1582,0.8418,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,1,control,0.97,0.0177,0.9823,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,20,control,0.97,0.0434,0.9566,0.5291,0.6667
0,cross_domain_mapping,,shuffled_thinking,30,control,0.97,0.0348,0.9652,0.5291,0.6667
1,cross_domain_mapping,,no_thinking,7,candidate,0.9479,0.7368,0.2632,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,8,candidate,0.9479,0.707,0.293,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,9,candidate,0.9479,0.6896,0.3104,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,10,candidate,0.9479,0.6666,0.3334,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,36,candidate,0.9479,0.2841,0.7159,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,1,control,0.9479,0.0116,0.9884,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,20,control,0.9479,0.4027,0.5973,0.5659,0.3333
1,cross_domain_mapping,,no_thinking,30,control,0.9479,0.0704,0.9296,0.5659,0.3333
1,cross_domain_mapping,,shuffled_thinking,7,candidate,0.9525,0.7353,0.2647,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,8,candidate,0.9525,0.7053,0.2947,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,9,candidate,0.9525,0.6875,0.3125,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,10,candidate,0.9525,0.6646,0.3354,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,36,candidate,0.9525,0.1605,0.8395,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,1,control,0.9525,0.0109,0.9891,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,20,control,0.9525,0.3993,0.6007,0.5283,0.0
1,cross_domain_mapping,,shuffled_thinking,30,control,0.9525,0.0678,0.9322,0.5283,0.0
2,causal_multiscale_reasoning,,no_thinking,7,candidate,0.9275,0.7406,0.2594,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,8,candidate,0.9275,0.7113,0.2887,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,9,candidate,0.9275,0.6957,0.3043,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,10,candidate,0.9275,0.6767,0.3233,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,36,candidate,0.9275,0.2979,0.7021,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,1,control,0.9275,0.0188,0.9812,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,20,control,0.9275,0.4117,0.5883,0.5364,0.5
2,causal_multiscale_reasoning,,no_thinking,30,control,0.9275,0.087,0.913,0.5364,0.5
2,causal_multiscale_reasoning,,shuffled_thinking,7,candidate,0.9213,0.7395,0.2605,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,8,candidate,0.9213,0.7098,0.2902,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,9,candidate,0.9213,0.6937,0.3063,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,10,candidate,0.9213,0.6709,0.3291,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,36,candidate,0.9213,0.2296,0.7704,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,1,control,0.9213,0.011,0.989,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,20,control,0.9213,0.4034,0.5966,0.5517,0.2
2,causal_multiscale_reasoning,,shuffled_thinking,30,control,0.9213,0.0777,0.9223,0.5517,0.2
3,hidden_variable_identification,,no_thinking,7,candidate,0.9246,0.7278,0.2722,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,8,candidate,0.9246,0.6931,0.3069,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,9,candidate,0.9246,0.6801,0.3199,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,10,candidate,0.9246,0.6562,0.3438,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,36,candidate,0.9246,0.2849,0.7151,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,1,control,0.9246,0.0165,0.9835,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,20,control,0.9246,0.4046,0.5954,0.5686,0.5455
3,hidden_variable_identification,,no_thinking,30,control,0.9246,0.073,0.927,0.5686,0.5455
3,hidden_variable_identification,,shuffled_thinking,7,candidate,0.942,0.7263,0.2737,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,8,candidate,0.942,0.6892,0.3108,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,9,candidate,0.942,0.6745,0.3255,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,10,candidate,0.942,0.6502,0.3498,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,36,candidate,0.942,0.1521,0.8479,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,1,control,0.942,0.0101,0.9899,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,20,control,0.942,0.4484,0.5516,0.5861,0.5556
3,hidden_variable_identification,,shuffled_thinking,30,control,0.942,0.0906,0.9094,0.5861,0.5556
4,model_abstraction_and_breakdown,,no_thinking,7,candidate,0.9658,0.7366,0.2634,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,8,candidate,0.9658,0.701,0.299,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,9,candidate,0.9658,0.6828,0.3172,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,10,candidate,0.9658,0.6608,0.3392,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,36,candidate,0.9658,0.1618,0.8382,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,1,control,0.9658,0.0105,0.9895,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,20,control,0.9658,0.3771,0.6229,0.5423,0.25
4,model_abstraction_and_breakdown,,no_thinking,30,control,0.9658,0.0713,0.9287,0.5423,0.25
4,model_abstraction_and_breakdown,,shuffled_thinking,7,candidate,0.9224,0.7377,0.2623,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,8,candidate,0.9224,0.7021,0.2979,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,9,candidate,0.9224,0.6836,0.3164,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,10,candidate,0.9224,0.6611,0.3389,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,36,candidate,0.9224,0.2017,0.7983,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,1,control,0.9224,0.0119,0.9881,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,20,control,0.9224,0.3841,0.6159,0.4812,0.0
4,model_abstraction_and_breakdown,,shuffled_thinking,30,control,0.9224,0.0759,0.9241,0.4812,0.0
5,tradeoff_and_non_monotonicity,,no_thinking,7,candidate,0.9207,0.7315,0.2685,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,8,candidate,0.9207,0.6966,0.3034,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,9,candidate,0.9207,0.6795,0.3205,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,10,candidate,0.9207,0.6584,0.3416,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,36,candidate,0.9207,0.2877,0.7123,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,1,control,0.9207,0.0198,0.9802,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,20,control,0.9207,0.3991,0.6009,0.5227,0.4
5,tradeoff_and_non_monotonicity,,no_thinking,30,control,0.9207,0.0791,0.9209,0.5227,0.4
5,tradeoff_and_non_monotonicity,,shuffled_thinking,7,candidate,0.9133,0.7316,0.2684,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,8,candidate,0.9133,0.6964,0.3036,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,9,candidate,0.9133,0.6781,0.3219,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,10,candidate,0.9133,0.6571,0.3429,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,36,candidate,0.9133,0.1837,0.8163,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,1,control,0.9133,0.0131,0.9869,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,20,control,0.9133,0.4547,0.5453,0.4553,0.3333
5,tradeoff_and_non_monotonicity,,shuffled_thinking,30,control,0.9133,0.1017,0.8983,0.4553,0.3333
6,tradeoff_and_non_monotonicity,,no_thinking,7,candidate,0.9109,0.7384,0.2616,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,8,candidate,0.9109,0.7098,0.2902,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,9,candidate,0.9109,0.6952,0.3048,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,10,candidate,0.9109,0.6717,0.3283,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,36,candidate,0.9109,0.1918,0.8082,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,1,control,0.9109,0.0192,0.9808,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,20,control,0.9109,0.3969,0.6031,0.4969,0.0
6,tradeoff_and_non_monotonicity,,no_thinking,30,control,0.9109,0.0866,0.9134,0.4969,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,7,candidate,0.9348,0.7362,0.2638,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,8,candidate,0.9348,0.7068,0.2932,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,9,candidate,0.9348,0.6901,0.3099,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,10,candidate,0.9348,0.6679,0.3321,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,36,candidate,0.9348,0.2402,0.7598,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,1,control,0.9348,0.0135,0.9865,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,20,control,0.9348,0.3975,0.6025,0.5361,0.0
6,tradeoff_and_non_monotonicity,,shuffled_thinking,30,control,0.9348,0.0807,0.9193,0.5361,0.0
7,model_abstraction_and_breakdown,,no_thinking,7,candidate,0.9676,0.7304,0.2696,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,8,candidate,0.9676,0.6937,0.3063,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,9,candidate,0.9676,0.6734,0.3266,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,10,candidate,0.9676,0.6504,0.3496,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,36,candidate,0.9676,0.1584,0.8416,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,1,control,0.9676,0.01,0.99,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,20,control,0.9676,0.3778,0.6222,0.5879,0.25
7,model_abstraction_and_breakdown,,no_thinking,30,control,0.9676,0.0678,0.9322,0.5879,0.25
7,model_abstraction_and_breakdown,,shuffled_thinking,7,candidate,0.9141,0.7312,0.2688,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,8,candidate,0.9141,0.6934,0.3066,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,9,candidate,0.9141,0.6705,0.3295,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,10,candidate,0.9141,0.648,0.352,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,36,candidate,0.9141,0.172,0.828,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,1,control,0.9141,0.0103,0.9897,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,20,control,0.9141,0.3765,0.6235,0.5232,0.3333
7,model_abstraction_and_breakdown,,shuffled_thinking,30,control,0.9141,0.0636,0.9364,0.5232,0.3333
8,tradeoff_and_non_monotonicity,,no_thinking,7,candidate,0.9039,0.7264,0.2736,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,8,candidate,0.9039,0.6918,0.3082,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,9,candidate,0.9039,0.6729,0.3271,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,10,candidate,0.9039,0.652,0.348,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,36,candidate,0.9039,0.2009,0.7991,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,1,control,0.9039,0.0094,0.9906,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,20,control,0.9039,0.3779,0.6221,0.4595,0.0
8,tradeoff_and_non_monotonicity,,no_thinking,30,control,0.9039,0.0646,0.9354,0.4595,0.0
8,tradeoff_and_non_monotonicity,,shuffled_thinking,7,candidate,0.9212,0.7251,0.2749,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,8,candidate,0.9212,0.6884,0.3116,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,9,candidate,0.9212,0.6677,0.3323,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,10,candidate,0.9212,0.6471,0.3529,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,36,candidate,0.9212,0.1795,0.8205,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,1,control,0.9212,0.0078,0.9922,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,20,control,0.9212,0.3734,0.6266,0.5243,0.2
8,tradeoff_and_non_monotonicity,,shuffled_thinking,30,control,0.9212,0.0628,0.9372,0.5243,0.2
9,model_abstraction_and_breakdown,,no_thinking,7,candidate,0.9555,0.7327,0.2673,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,8,candidate,0.9555,0.6995,0.3005,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,9,candidate,0.9555,0.6795,0.3205,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,10,candidate,0.9555,0.6588,0.3412,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,36,candidate,0.9555,0.2165,0.7835,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,1,control,0.9555,0.0101,0.9899,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,20,control,0.9555,0.377,0.623,0.5648,0.3333
9,model_abstraction_and_breakdown,,no_thinking,30,control,0.9555,0.0657,0.9343,0.5648,0.3333
9,model_abstraction_and_breakdown,,shuffled_thinking,7,candidate,0.9322,0.7321,0.2679,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,8,candidate,0.9322,0.6983,0.3017,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,9,candidate,0.9322,0.6783,0.3217,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,10,candidate,0.9322,0.6581,0.3419,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,36,candidate,0.9322,0.2043,0.7957,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,1,control,0.9322,0.0096,0.9904,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,20,control,0.9322,0.3788,0.6212,0.5499,0.4
9,model_abstraction_and_breakdown,,shuffled_thinking,30,control,0.9322,0.0647,0.9353,0.5499,0.4
10,hidden_variable_identification,,no_thinking,7,candidate,0.9202,0.7303,0.2697,0.55,0.4286
10,hidden_variable_identification,,no_thinking,8,candidate,0.9202,0.6924,0.3076,0.55,0.4286
10,hidden_variable_identification,,no_thinking,9,candidate,0.9202,0.6764,0.3236,0.55,0.4286
10,hidden_variable_identification,,no_thinking,10,candidate,0.9202,0.6538,0.3462,0.55,0.4286
10,hidden_variable_identification,,no_thinking,36,candidate,0.9202,0.1118,0.8882,0.55,0.4286
10,hidden_variable_identification,,no_thinking,1,control,0.9202,0.0102,0.9898,0.55,0.4286
10,hidden_variable_identification,,no_thinking,20,control,0.9202,0.3873,0.6127,0.55,0.4286
10,hidden_variable_identification,,no_thinking,30,control,0.9202,0.0685,0.9315,0.55,0.4286
10,hidden_variable_identification,,shuffled_thinking,7,candidate,0.9329,0.7296,0.2704,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,8,candidate,0.9329,0.6915,0.3085,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,9,candidate,0.9329,0.6741,0.3259,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,10,candidate,0.9329,0.6521,0.3479,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,36,candidate,0.9329,0.1231,0.8769,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,1,control,0.9329,0.0103,0.9897,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,20,control,0.9329,0.3911,0.6089,0.5187,0.1429
10,hidden_variable_identification,,shuffled_thinking,30,control,0.9329,0.0731,0.9269,0.5187,0.1429
11,tradeoff_and_non_monotonicity,,no_thinking,7,candidate,0.9626,0.7228,0.2772,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,8,candidate,0.9626,0.6878,0.3122,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,9,candidate,0.9626,0.6729,0.3271,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,10,candidate,0.9626,0.6521,0.3479,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,36,candidate,0.9626,0.1412,0.8588,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,1,control,0.9626,0.0073,0.9927,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,20,control,0.9626,0.3848,0.6152,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,no_thinking,30,control,0.9626,0.0604,0.9396,0.6712,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,7,candidate,0.9071,0.726,0.274,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,8,candidate,0.9071,0.6907,0.3093,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,9,candidate,0.9071,0.673,0.327,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,10,candidate,0.9071,0.6508,0.3492,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,36,candidate,0.9071,0.1514,0.8486,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,1,control,0.9071,0.011,0.989,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,20,control,0.9071,0.3904,0.6096,0.5955,0.3333
11,tradeoff_and_non_monotonicity,,shuffled_thinking,30,control,0.9071,0.0672,0.9328,0.5955,0.3333
12,hidden_variable_identification,,no_thinking,7,candidate,0.9619,0.7344,0.2656,0.6007,0.4
12,hidden_variable_identification,,no_thinking,8,candidate,0.9619,0.6981,0.3019,0.6007,0.4
12,hidden_variable_identification,,no_thinking,9,candidate,0.9619,0.6783,0.3217,0.6007,0.4
12,hidden_variable_identification,,no_thinking,10,candidate,0.9619,0.6587,0.3413,0.6007,0.4
12,hidden_variable_identification,,no_thinking,36,candidate,0.9619,0.1971,0.8029,0.6007,0.4
12,hidden_variable_identification,,no_thinking,1,control,0.9619,0.0103,0.9897,0.6007,0.4
12,hidden_variable_identification,,no_thinking,20,control,0.9619,0.3942,0.6058,0.6007,0.4
12,hidden_variable_identification,,no_thinking,30,control,0.9619,0.0765,0.9235,0.6007,0.4
12,hidden_variable_identification,,shuffled_thinking,7,candidate,0.9649,0.7296,0.2704,0.5402,0.5
12,hidden_variable_identification,,shuffled_thinking,8,candidate,0.9649,0.6929,0.3071,0.5402,0.5
